311.78583 30.00961  2
311.80893 29.98455  2
311.82626 29.97202  2
311.84644 29.94194  2
311.89257 29.88929  2
311.90698 29.87675  2
311.91848 29.85419  2
311.97600 29.77895  2
311.99321 29.74636  2
311.99604 29.72882  2
312.02756 29.66864  2
312.04202 29.68363  2
312.05072 29.69863  2
312.05366 29.71365  2
312.07690 29.75865  2
312.10593 29.80364  2
312.12051 29.83614  2
312.14661 29.86360  2
312.20145 29.85838  2
312.21873 29.85080  2
312.24138 29.77058  2
312.25562 29.73796  2
312.26706 29.72288  2
312.27552 29.69029  2
312.28975 29.66018  2
312.31299 29.69012  2
312.33048 29.72008  2
312.34496 29.73003  2
312.36230 29.73494  2
312.40267 29.73473  2
312.44297 29.72448  2
312.45730 29.71438  2
312.49182 29.70416  2
312.56668 29.69365  2
312.62705 29.67570  2
312.67885 29.66781  2
312.69614 29.66767  2
312.73368 29.67489  2
312.76843 29.68963  2
312.77435 29.70460  2
312.76590 29.72220  2
312.69422 29.76285  2
312.59624 29.77359  2
312.55599 29.78889  2
312.45837 29.85211  2
312.44403 29.86471  2
312.43549 29.87978  2
312.42112 29.88988  2
312.38368 29.90511  2
312.28554 29.91812  2
312.16156 29.96872  2
312.12410 29.99639  2
312.09245 30.03406  2
312.04632 30.07426  2
312.02899 30.08432  2
311.97408 30.10699  2
311.91619 30.10961  2
311.89304 30.11466  2
311.87569 30.11969  2
311.86123 30.13223  2
311.85260 30.16229  2
311.85262 30.17732  2
311.86713 30.18732  2
311.92512 30.20976  2
311.91357 30.22731  2
311.89911 30.23985  2
311.89044 30.25489  2
311.84991 30.28500  2
311.82385 30.31508  2
311.77748 30.35018  2
311.76879 30.36771  2
311.70785 30.43284  2
311.67881 30.48042  2
311.67300 30.49544  2
311.64974 30.52799  2
311.64101 30.54552  2
311.63809 30.56054  2
311.63224 30.62815  2
311.63219 30.71078  2
311.62926 30.74584  2
311.63216 30.77589  2
311.63798 30.79092  2
311.63214 30.80594  2
311.58543 30.86851  2
311.56789 30.90105  2
311.52988 30.94358  2
311.52110 30.95860  2
311.49764 31.00614  2
311.49469 31.02116  2
311.47118 31.08123  2
311.46819 31.11378  2
311.46230 31.12879  2
311.45057 31.14129  2
311.44468 31.15630  2
311.40948 31.18629  1
313.35302 29.83069  0 NGC6960
313.35858 29.82464  2
313.36688 29.80168  2
313.36947 29.71353  2
313.34016 29.65319  2
313.32204 29.62303  2
313.31087 29.58681  2
313.27052 29.52527  2
313.25246 29.50355  2
313.19000 29.44924  2
313.15533 29.42871  2
313.15255 29.43596  2
313.15394 29.44321  2
313.16226 29.46253  2
313.17891 29.48305  2
313.20944 29.50357  2
313.23305 29.53013  2
313.24834 29.55306  2
313.25252 29.56755  2
313.25394 29.59170  2
313.25397 29.61947  2
313.24703 29.63397  2
313.24985 29.66778  2
313.27630 29.70278  2
313.29158 29.69431  2
313.29992 29.69672  2
313.30410 29.70396  2
313.33195 29.72445  2
313.33339 29.75464  2
313.32375 29.80899  2
313.35302 29.83069  1
312.99331 29.29458  0 NGC6960
312.95042 29.27883  2
312.92692 29.26068  2
312.89934 29.21595  2
312.88291 29.15191  2
312.87465 29.13620  2
312.86513 29.07942  2
312.86115 29.02145  2
312.89690 29.08431  2
312.91207 29.09642  2
312.94379 29.13149  2
313.01008 29.18229  2
313.05156 29.20044  2
313.07091 29.21616  2
313.07367 29.23186  2
313.03765 29.27047  2
313.02379 29.28375  2
312.99331 29.29458  1
313.00114 31.01723  0 NGC6960
312.98213 30.99858  2
312.95769 30.98284  2
312.95363 30.97177  2
312.95773 30.95197  2
313.00735 30.88853  2
313.04536 30.86816  2
313.05486 30.85826  2
313.08267 30.83963  2
313.08199 30.88564  2
313.08742 30.89670  2
313.11051 30.91650  2
313.11322 30.92407  2
313.11119 30.94270  2
313.06977 30.98522  2
313.03376 31.00851  2
313.01541 31.01607  2
313.00114 31.01723  1
313.07148 31.30330  0 NGC6960
313.00896 31.34258  2
312.99360 31.36441  2
312.98448 31.38818  2
312.98445 31.41584  2
312.99182 31.43623  2
312.99180 31.45322  2
312.98494 31.48864  2
312.98835 31.49010  2
312.99689 31.48186  2
313.01285 31.45178  2
313.05894 31.42365  2
313.07373 31.40375  2
313.07203 31.38143  2
313.05555 31.36881  2
313.05214 31.36201  2
313.05442 31.34551  2
313.07147 31.32513  2
313.07545 31.31591  2
313.07148 31.30330  1
312.76049 31.77294  0 NGC6960
312.74267 31.77760  2
312.72966 31.78517  2
312.72486 31.79565  2
312.72897 31.82477  2
312.72074 31.83583  2
312.66794 31.85678  2
312.57948 31.86369  2
312.56370 31.86949  2
312.54309 31.88868  2
312.53549 31.91313  2
312.53474 31.94050  2
312.55251 31.97896  2
312.55521 31.99876  2
312.54901 32.00924  2
312.52357 32.02434  2
312.51866 32.06568  2
312.50899 32.08488  2
312.48760 32.11512  2
312.48344 32.12734  2
312.48266 32.16054  2
312.49984 32.16698  2
312.55419 32.16532  2
312.58929 32.15721  2
312.64916 32.12990  2
312.68493 32.12759  2
312.70350 32.11886  2
312.74269 32.08741  2
312.76742 32.05247  2
312.76673 32.04548  2
312.73444 32.03151  2
312.72757 32.02044  2
312.72895 31.99948  2
312.74543 31.97735  2
312.79553 31.94414  2
312.82571 31.93248  2
312.84218 31.92664  2
312.88951 31.92077  2
312.92105 31.91083  2
312.94229 31.89798  2
312.96008 31.87990  2
312.96482 31.85310  2
312.96136 31.84204  2
312.95242 31.83041  2
312.91333 31.81533  2
312.90234 31.80311  2
312.88656 31.79382  2
312.83927 31.77930  2
312.77693 31.78283  2
312.76049 31.77294  1
312.44053 32.05767  0 NGC6960
312.43158 32.08736  2
312.42195 32.10541  2
312.42125 32.12521  2
312.42468 32.13570  2
312.44463 32.12871  2
312.44738 32.11416  2
312.44258 32.09901  2
312.46801 32.06932  2
312.46526 32.05068  2
312.45977 32.04544  2
312.45496 32.04544  2
312.44053 32.05767  1
312.25711 32.07682  0 NGC6960
312.22687 32.10613  2
312.21532 32.12399  2
312.21209 32.19207  2
312.19973 32.21397  2
312.20052 32.22475  2
312.20530 32.22745  2
312.21685 32.22948  2
312.22721 32.22746  2
312.24594 32.19073  2
312.25232 32.16984  2
312.25510 32.18635  2
312.24753 32.22949  2
312.25430 32.23421  2
312.26745 32.23286  2
312.29134 32.20421  2
312.31959 32.15297  2
312.32396 32.13275  2
312.32276 32.11388  2
312.31599 32.10950  2
312.29172 32.10378  2
312.27023 32.10547  2
312.25711 32.07682  1
312.24347 31.45327  0 NGC6960
312.24361 31.55243  2
312.24014 31.59150  2
312.25428 31.60951  2
312.26136 31.62753  2
312.30028 31.67556  2
312.30738 31.69358  2
312.31823 31.80475  2
312.33611 31.88885  2
312.33616 31.90989  2
312.32563 31.94597  2
312.31504 31.96401  2
312.29737 31.98207  2
312.27614 31.99412  2
312.20883 32.00320  2
312.12733 32.00324  2
312.10253 32.00624  2
312.06000 32.02126  2
312.03873 32.03628  2
312.00679 32.06931  2
311.96420 32.09331  2
311.91807 32.10226  2
311.89679 32.10223  2
311.87552 32.09618  2
311.79779 32.00888  2
311.76258 31.94869  2
311.74847 31.93363  2
311.74147 31.91257  2
311.73810 31.87049  2
311.74525 31.85248  2
311.77368 31.81650  2
311.78082 31.79849  2
311.78802 31.75944  2
311.78463 31.72037  2
311.78830 31.67831  2
311.80250 31.65731  2
311.82019 31.64232  2
311.89088 31.60039  2
311.92975 31.56740  2
311.96863 31.51035  2
311.99338 31.45329  2
312.02511 31.42326  2
312.06035 31.36619  2
312.06741 31.31210  2
312.06746 31.20993  2
312.04994 31.12880  2
312.03943 31.10475  2
312.02540 31.08972  2
311.98334 31.05663  2
311.95880 31.04759  2
311.92027 31.02350  2
311.87823 31.00540  2
311.85373 30.99033  2
311.82237 30.93017  2
311.81547 30.89409  2
311.81578 30.79493  2
311.82283 30.77692  2
311.83001 30.71383  2
311.84065 30.65676  2
311.85472 30.62073  2
311.86873 30.60273  2
311.90380 30.52767  2
311.98759 30.47368  2
312.02248 30.44667  2
312.06432 30.41063  2
312.09569 30.37758  2
312.15139 30.33250  2
312.16531 30.31447  2
312.17921 30.27840  2
312.18267 30.26037  2
312.19657 30.24233  2
312.22090 30.22729  2
312.24524 30.22125  2
312.31478 30.21816  2
312.32517 30.20011  2
312.33207 30.17606  2
312.34593 30.15800  2
312.38742 30.08280  2
312.39425 30.04372  2
312.43609 30.10071  2
312.45708 30.14273  2
312.47817 30.20577  2
312.48529 30.25083  2
312.48557 30.32295  2
312.47879 30.37104  2
312.47190 30.39210  2
312.45113 30.42822  2
312.43726 30.44929  2
312.36421 30.50354  2
312.33295 30.56069  2
312.31908 30.59978  2
312.30875 30.67191  2
312.30888 30.73201  2
312.31950 30.79510  2
312.34063 30.85215  2
312.34417 30.87018  2
312.34439 30.95732  2
312.33048 31.00242  2
312.29207 31.08661  2
312.29217 31.13469  2
312.28522 31.17376  2
312.28535 31.24588  2
312.27846 31.32101  2
312.26452 31.39916  2
312.25398 31.41720  2
312.24347 31.45327  1
311.77278 31.37398  0 NGC6960
311.75315 31.36349  2
311.73271 31.34531  2
311.71225 31.34669  2
311.70160 31.35646  2
311.70241 31.36065  2
311.71958 31.37605  2
311.75636 31.44456  2
311.76451 31.49767  2
311.76446 31.56826  2
311.76773 31.58363  2
311.79482 31.54311  2
311.85549 31.51726  2
311.88172 31.51026  2
311.88664 31.50746  2
311.88827 31.49908  2
311.88498 31.48370  2
311.87350 31.46624  2
311.85792 31.42361  2
311.85792 31.40335  2
311.88000 31.36351  2
311.88164 31.35302  2
311.87918 31.34883  2
311.85708 31.34115  2
311.83990 31.33906  2
311.81863 31.32997  2
311.81290 31.33067  2
311.80635 31.33835  2
311.79488 31.37050  2
311.77278 31.37398  1
107.15417 -4.30374  0 IC0466 
107.14572 -4.31755  2
107.15323 -4.33112  2
107.16262 -4.33182  2
107.17811 -4.32410  2
107.18069 -4.31450  2
107.17811 -4.30725  2
107.16097 -4.29718  2
107.15487 -4.29906  2
107.15417 -4.30374  1
85.04162  -1.50149  0 IC0431 
85.03046  -1.47819  2
85.03046  -1.45587  2
85.03386  -1.44422  2
85.05279  -1.43015  2
85.07124  -1.42336  2
85.08483  -1.42336  2
85.09163  -1.43112  2
85.10376  -1.45781  2
85.10376  -1.47820  2
85.09988  -1.48742  2
85.08046  -1.50052  2
85.06201  -1.50828  2
85.05279  -1.50877  2
85.04162  -1.50149  1
85.72293  -2.32517  0 IC0435 
85.74092  -2.33893  2
85.75160  -2.34202  2
85.76312  -2.34202  2
85.77858  -2.33500  2
85.78729  -2.32321  2
85.78617  -2.29344  2
85.76565  -2.28698  2
85.75244  -2.27603  2
85.72630  -2.27574  2
85.71674  -2.28529  2
85.71506  -2.29709  2
85.71646  -2.31197  2
85.72293  -2.32517  1
85.52442  -2.24933  0 NGC2023
85.49935  -2.21963  2
85.47196  -2.19401  2
85.46497  -2.19110  2
85.44457  -2.19693  2
85.43058  -2.18761  2
85.40727  -2.18528  2
85.37638  -2.20042  2
85.36589  -2.21090  2
85.36473  -2.22488  2
85.37114  -2.24643  2
85.35773  -2.25866  2
85.35715  -2.27205  2
85.36531  -2.28486  2
85.36997  -2.31107  2
85.37463  -2.31864  2
85.39037  -2.33029  2
85.43700  -2.34951  2
85.46381  -2.33902  2
85.49295  -2.33378  2
85.51043  -2.31223  2
85.54074  -2.31048  2
85.54424  -2.30058  2
85.52559  -2.28893  2
85.52151  -2.28195  2
85.52442  -2.24933  1
84.11901  -0.32043  0 IC0426 
84.10356  -0.31575  2
84.09092  -0.31692  2
84.07969  -0.30101  2
84.07969  -0.29399  2
84.09279  -0.28205  2
84.08788  -0.26918  2
84.09490  -0.26122  2
84.09069  -0.25279  2
84.12275  -0.25069  2
84.13890  -0.25794  2
84.15154  -0.25654  2
84.16371  -0.26871  2
84.18009  -0.27339  2
84.18033  -0.28579  2
84.16675  -0.30241  2
84.17939  -0.32254  2
84.17401  -0.34711  2
84.16792  -0.35694  2
84.15037  -0.36724  2
84.14803  -0.37567  2
84.14358  -0.37871  2
84.13750  -0.36443  2
84.14382  -0.35881  2
84.14241  -0.35390  2
84.15131  -0.35390  2
84.15131  -0.34688  2
84.14639  -0.33916  2
84.14803  -0.32113  2
84.14499  -0.31739  2
84.13843  -0.31645  2
84.11901  -0.32043  1
274.23918 -19.79357 0 NGC6589
274.25853 -19.77166 2
274.25781 -19.75886 2
274.24921 -19.74706 2
274.24169 -19.74403 2
274.21556 -19.74301 2
274.18547 -19.76121 2
274.18081 -19.77468 2
274.18080 -19.78884 2
274.18617 -19.79693 2
274.21196 -19.81446 2
274.22951 -19.81109 2
274.23632 -19.80301 2
274.23918 -19.79357 1
97.69649  9.69470   0 IC0447 
97.72981  9.67933   2
97.78440  9.67932   2
97.82410  9.68700   2
97.87516  9.71004   2
97.88792  9.71982   2
97.91700  9.73378   2
97.92694  9.74425   2
97.96666  9.76240   2
97.98014  9.77497   2
98.00071  9.78753   2
98.00924  9.80779   2
98.01284  9.86928   2
98.00649  9.90772   2
97.99659  9.93988   2
97.97250  9.97903   2
97.93208  10.01890  2
97.90087  10.04547  2
97.82919  10.07415  2
97.79087  10.09583  2
97.70356  10.17620  2
97.69291  10.18179  2
97.67587  10.18249  2
97.65812  10.17759  2
97.64321  10.16990  2
97.63682  10.16291  2
97.62972  10.14824  2
97.61909  10.08534  2
97.61413  10.07695  2
97.58858  10.06157  2
97.58717  10.05248  2
97.59001  10.04200  2
97.60776  10.01335  2
97.61487  9.98680   2
97.60707  9.97072   2
97.59501  9.96303   2
97.58933  9.95464   2
97.58296  9.93088   2
97.58297  9.90992   2
97.60854  9.82537   2
97.62273  9.79532   2
97.64543  9.76807   2
97.67309  9.71496   2
97.69649  9.69470   1
85.45294  -1.96955  0 NGC2024
85.45993  -1.98353  2
85.48441  -2.00380  2
85.49769  -2.00869  2
85.53476  -2.01288  2
85.56762  -2.01288  2
85.60328  -2.00868  2
85.64524  -1.99051  2
85.67181  -1.97373  2
85.68789  -1.95556  2
85.72494  -1.88218  2
85.72843  -1.84654  2
85.73332  -1.83326  2
85.73121  -1.76337  2
85.72351  -1.72634  2
85.71442  -1.70747  2
85.67666  -1.66275  2
85.64729  -1.64039  2
85.63471  -1.63410  2
85.60115  -1.63271  2
85.57319  -1.64179  2
85.53683  -1.64459  2
85.52215  -1.65927  2
85.51027  -1.69211  2
85.49629  -1.69072  2
85.48370  -1.68233  2
85.48230  -1.67814  2
85.48510  -1.62922  2
85.47461  -1.60057  2
85.43896  -1.57191  2
85.41728  -1.56423  2
85.39491  -1.56423  2
85.33689  -1.59847  2
85.32360  -1.62852  2
85.32500  -1.64948  2
85.35995  -1.73474  2
85.35925  -1.75361  2
85.34247  -1.75920  2
85.32429  -1.79205  2
85.31380  -1.79694  2
85.29842  -1.79763  2
85.28653  -1.78925  2
85.26906  -1.76828  2
85.24878  -1.75290  2
85.23410  -1.74731  2
85.22221  -1.74661  2
85.19774  -1.74661  2
85.18306  -1.75010  2
85.16138  -1.76547  2
85.14460  -1.79412  2
85.14529  -1.84164  2
85.15228  -1.85422  2
85.20332  -1.89127  2
85.22080  -1.90036  2
85.26554  -1.94019  2
85.32148  -1.97514  2
85.33197  -2.00449  2
85.35015  -2.01148  2
85.37183  -2.01009  2
85.39630  -2.00380  2
85.41098  -1.99052  2
85.41868  -1.97375  2
85.41938  -1.93531  2
85.40889  -1.90945  2
85.40819  -1.88290  2
85.39071  -1.86193  2
85.38721  -1.84446  2
85.39840  -1.85285  2
85.41378  -1.85844  2
85.41588  -1.86682  2
85.42357  -1.87172  2
85.42707  -1.86892  2
85.43126  -1.85494  2
85.44525  -1.85425  2
85.45154  -1.86054  2
85.44665  -1.86892  2
85.44665  -1.88709  2
85.45154  -1.89478  2
85.46553  -1.89897  2
85.45434  -1.90736  2
85.45014  -1.91574  2
85.44874  -1.93531  2
85.45294  -1.96955  1
79.75081  34.33860  0 IC0405 
79.65212  34.30975  2
79.57116  34.27868  2
79.52562  34.25375  2
79.50031  34.23294  2
79.48515  34.22671  2
79.42194  34.17255  2
79.37650  34.14548  2
79.36137  34.14341  2
79.30085  34.11841  2
79.27060  34.11424  2
79.20255  34.11424  2
79.11936  34.12044  2
79.08405  34.13083  2
79.01842  34.16202  2
78.97037  34.20366  2
78.88187  34.24725  2
78.85149  34.26593  2
78.82117  34.27001  2
78.77319  34.26983  2
78.73544  34.24881  2
78.71033  34.22784  2
78.69781  34.21318  2
78.68285  34.18598  2
78.67310  34.13585  2
78.67329  34.10873  2
78.66599  34.07113  2
78.66623  34.03566  2
78.67179  33.95847  2
78.68215  33.91470  2
78.69493  33.88346  2
78.69504  33.86676  2
78.70549  33.80421  2
78.70563  33.78125  2
78.72629  33.68744  2
78.72929  33.60607  2
78.71983  33.51630  2
78.71862  33.30553  2
78.71161  33.22829  2
78.70921  33.21367  2
78.70180  33.20111  2
78.68939  33.19271  2
78.65951  33.18631  2
78.64449  33.19458  2
78.61933  33.22576  2
78.60176  33.24027  2
78.58388  33.29444  2
78.56875  33.31313  2
78.53057  33.40056  2
78.50518  33.44632  2
78.46968  33.50036  2
78.44409  33.56071  2
78.41858  33.60854  2
78.40312  33.65225  2
78.35975  33.72498  2
78.31146  33.78097  2
78.30628  33.79554  2
78.29358  33.80796  2
78.28842  33.82044  2
78.27826  33.83080  2
78.22440  33.92218  2
78.21401  33.94922  2
78.21094  33.99511  2
78.21816  34.02230  2
78.22556  34.03488  2
78.26781  34.08322  2
78.27772  34.09790  2
78.28007  34.11253  2
78.27976  34.13966  2
78.27200  34.15629  2
78.26662  34.18546  2
78.26341  34.24387  2
78.24775  34.28756  2
78.23977  34.32089  2
78.23934  34.35636  2
78.26906  34.40877  2
78.32910  34.46975  2
78.34146  34.49697  2
78.34383  34.51159  2
78.34103  34.53661  2
78.29967  34.60934  2
78.29649  34.66566  2
78.30889  34.69080  2
78.32402  34.69926  2
78.48140  34.69825  2
78.51436  34.70262  2
78.68146  34.76401  2
78.72463  34.76629  2
78.77798  34.76441  2
78.85430  34.73964  2
78.90256  34.73770  2
78.93806  34.75031  2
78.96848  34.76708  2
78.99894  34.77340  2
79.01420  34.76926  2
79.02692  34.75885  2
79.06250  34.75056  2
79.07774  34.75058  2
79.12343  34.76733  2
79.13867  34.76735  2
79.17170  34.75485  2
79.17933  34.74025  2
79.20220  34.71730  2
79.24282  34.70688  2
79.26059  34.70688  2
79.29359  34.71522  2
79.32913  34.71520  2
79.34436  34.71102  2
79.35704  34.70266  2
79.38236  34.66507  2
79.39756  34.65254  2
79.43052  34.64623  2
79.53960  34.64811  2
79.55737  34.65225  2
79.60314  34.67717  2
79.61838  34.68129  2
79.65644  34.68118  2
79.67417  34.67486  2
79.69945  34.65807  2
79.73732  34.62663  2
79.75998  34.59941  2
79.77247  34.57014  2
79.78236  34.53045  2
79.79989  34.50116  2
79.80974  34.45938  2
79.81208  34.43016  2
79.80920  34.37800  2
79.79135  34.35513  2
79.75081  34.33860  1
14.98918  60.84350  0 IC0063 
14.96499  60.85110  2
14.94888  60.86375  2
14.93101  60.86994  2
14.91717  60.87219  2
14.89928  60.86995  2
14.88659  60.87809  2
14.86697  60.88006  2
14.85831  60.89270  2
14.83811  60.88427  2
14.74693  60.88141  2
14.74283  60.89629  2
14.76126  60.90923  2
14.79590  60.91739  2
14.80859  60.92667  2
14.80859  60.93088  2
14.80222  60.93397  2
14.80453  60.93593  2
14.82418  60.93706  2
14.83690  60.94184  2
14.84556  60.95926  2
14.85423  60.96656  2
14.84207  60.97358  2
14.85423  60.98116  2
14.85017  60.98650  2
