Object	Cont_Flag	RAJ2000	DEJ2000	X	Y	Label_Flag	Info
line	+	98.1796442293649	10.203588541708108	0.0	0.0	false	
line	+	98.18192723640787	10.204430784742335	0.0	0.0	false	
line	+	98.18363940765764	10.204430548584503	0.0	0.0	false	
line	+	98.18535157890734	10.204430303542996	0.0	0.0	false	
line	+	98.18706379404561	10.204710897646432	0.0	0.0	false	
line	+	98.18877596680423	10.204710634836886	0.0	0.0	false	
line	+	98.19077350168918	10.20471031699774	0.0	0.0	false	
line	+	98.19248567444758	10.204710034940176	0.0	0.0	false	
line	+	98.19419784720593	10.204709743998912	0.0	0.0	false	
line	+	98.19591001996416	10.204709444173949	0.0	0.0	false	
line	+	98.19762213952775	10.204428287441232	0.0	0.0	false	
line	+	98.19990481371205	10.203304469922646	0.0	0.0	false	
line	+	98.20161680880054	10.202461596428236	0.0	0.0	false	
line	+	98.20304337752829	10.201337923041597	0.0	0.0	false	
line	+	98.20332832919924	10.199371929918852	0.0	0.0	false	
line	+	98.20361327741381	10.197405936563488	0.0	0.0	false	
line	+	98.20361292677822	10.19572084848036	0.0	0.0	false	
line	+	98.20361257618937	10.194035760405303	0.0	0.0	false	
line	+	98.20304152351709	10.192350786579196	0.0	0.0	false	
line	+	98.20247047692153	10.190665811769927	0.0	0.0	false	
line	+	98.20161408835123	10.188980891738993	0.0	0.0	false	
line	+	98.20075770886949	10.187295969488872	0.0	0.0	false	
line	+	98.1996160483115	10.185891947060611	0.0	0.0	false	
line	+	98.19875968774744	10.184207019629808	0.0	0.0	false	
line	+	98.19790333626652	10.182522089979113	0.0	0.0	false	
line	+	98.19761767540263	10.180837054241199	0.0	0.0	false	
line	+	98.19733201759371	10.179152018259796	0.0	0.0	false	
line	+	98.19733164776598	10.177186082220757	0.0	0.0	false	
line	+	98.19733133081662	10.175500994191715	0.0	0.0	false	
line	+	98.1973309082833	10.173254210158685	0.0	0.0	false	
line	+	98.19733059143267	10.171569122137706	0.0	0.0	false	
line	+	98.197330169031	10.169322338114098	0.0	0.0	false	
line	+	98.19732985227907	10.167637250099192	0.0	0.0	false	
line	+	98.19732953556947	10.16595216208629	0.0	0.0	false	
line	+	98.1973291661284	10.163986226073266	0.0	0.0	false	
line	+	98.19732884951046	10.162301138063436	0.0	0.0	false	
line	+	98.19732853293479	10.160616050054447	0.0	0.0	false	
line	+	98.19732816365	10.158650114044544	0.0	0.0	false	
line	+	98.19732784716601	10.15696502603613	0.0	0.0	false	
line	+	98.19704221277783	10.155279989825384	0.0	0.0	false	
line	+	98.19590063210798	10.153595106537338	0.0	0.0	false	
line	+	98.19418858352991	10.152752862211601	0.0	0.0	false	
line	+	98.1924765924444	10.152191457005552	0.0	0.0	false	
line	+	98.19104978043498	10.150787452532773	0.0	0.0	false	
line	+	98.19104949720445	10.149102364502987	0.0	0.0	false	
line	+	98.19219045774707	10.147417088532144	0.0	0.0	false	
line	+	98.19333145550296	10.146012656623487	0.0	0.0	false	
line	+	98.19475770126401	10.144327323193966	0.0	0.0	false	
line	+	98.19618403541455	10.143203679612292	0.0	0.0	false	
line	+	98.19761025371058	10.141518333860269	0.0	0.0	false	
line	+	98.19932192448587	10.140675472441972	0.0	0.0	false	
line	+	98.20103358626335	10.139832602149257	0.0	0.0	false	
line	+	98.20245987844717	10.138708931455302	0.0	0.0	false	
line	+	98.20388610222705	10.137304406596968	0.0	0.0	false	
line	+	98.2050270128577	10.135899934271395	0.0	0.0	false	
line	+	98.2050266564237	10.134214846251178	0.0	0.0	false	
line	+	98.2050263000374	10.132529758225727	0.0	0.0	false	
line	+	98.2038847006285	10.130564054486975	0.0	0.0	false	
line	+	98.20274323003855	10.129160042802186	0.0	0.0	false	
line	+	98.20074588921742	10.127756192873107	0.0	0.0	false	
line	+	98.19874878139794	10.127475722891662	0.0	0.0	false	
line	+	98.19703691763178	10.12691434127498	0.0	0.0	false	
line	+	98.19503981831468	10.126633848848384	0.0	0.0	false	
line	+	98.19332801466953	10.126353296004883	0.0	0.0	false	
line	+	98.19161621402486	10.1260727342824	0.0	0.0	false	
line	+	98.18990441638057	10.125792163681007	0.0	0.0	false	
line	+	98.18819262173659	10.125511584200764	0.0	0.0	false	
line	+	98.18591011991253	10.124388536366736	0.0	0.0	false	
line	+	98.18419821294286	10.123265392107843	0.0	0.0	false	
line	+	98.18220102955999	10.122142277923434	0.0	0.0	false	
line	+	98.18077443503064	10.121019076933903	0.0	0.0	false	
line	+	98.17934785050885	10.119895869772414	0.0	0.0	false	
line	+	98.17820648972544	10.118210925126968	0.0	0.0	false	
line	+	98.17735038929638	10.116245093975506	0.0	0.0	false	
line	+	98.17735014368114	10.114279157771598	0.0	0.0	false	
line	+	98.17706465325396	10.112594104104923	0.0	0.0	false	
line	+	98.17677909669965	10.110347354113106	0.0	0.0	false	
line	+	98.17649361282878	10.108662299927346	0.0	0.0	false	
line	+	98.17535234048542	10.10725819337289	0.0	0.0	false	
line	+	98.17449628695248	10.105292354731892	0.0	0.0	false	
line	+	98.17306979448747	10.1041691203546	0.0	0.0	false	
line	+	98.17135810020011	10.103607605476787	0.0	0.0	false	
line	*	98.16707917749882	10.105293107922567	0.0	0.0	false	
